179313.507036,-0.003869,-0.003813,-0.001349,0.010119,-0.050238,0.010332,(null)
179313.534545,-0.007891,0.001024,-0.010814,0.036075,-0.055758,-0.002348,(null)
179313.568454,-0.001639,0.001411,-0.007562,0.073672,-0.004924,-0.035169,(null)
179313.604775,0.006370,-0.003841,-0.008452,0.033618,-0.041051,0.001038,(null)
179313.649979,0.001915,-0.003710,-0.009369,0.093268,-0.068149,0.032885,(null)
179313.680196,-0.007345,0.007955,-0.013210,0.078307,-0.012648,-0.025780,(null)
179313.718269,0.001465,0.005968,0.013356,0.020600,0.034118,-0.026308,(null)
179313.761184,-0.004427,0.006968,0.013549,-0.055772,0.042378,-0.017323,(null)
179313.785584,0.002943,-0.002334,-0.005933,-0.034836,0.048486,-0.002146,(null)
179313.818496,-0.001739,-0.002647,-0.008446,-0.013804,0.046606,0.007260,(null)
179313.857387,0.001787,0.006904,0.006280,-0.004459,-0.007076,0.039106,(null)
179313.884514,0.010780,0.004209,0.001662,-0.017624,-0.006859,0.065845,(null)
179313.934662,0.012543,-0.001453,-0.006460,-0.047226,0.025718,0.077161,(null)
179313.985280,0.000330,-0.001869,-0.000113,0.124490,-0.043609,0.064213,(null)
179314.017830,-0.001983,0.005452,0.008773,-0.011687,0.015523,0.044682,(null)
179314.051500,-0.012538,-0.004518,0.007108,-0.050758,0.066061,0.055846,(null)
179314.067885,-0.007472,-0.003999,-0.000796,0.012888,-0.002053,0.060035,(null)
179314.101831,-0.010228,-0.002743,0.002605,0.024884,-0.019118,0.041559,(null)
179314.117902,-0.017145,-0.003562,0.005132,-0.007827,-0.020815,0.028642,(null)
179314.152129,-0.007402,-0.002745,-0.005809,-0.030335,0.037568,0.021177,(null)
179314.167702,-0.010150,-0.006094,-0.008474,-0.006906,0.025548,0.030662,(null)
179314.201096,-0.020094,-0.002117,-0.010625,0.019023,0.041380,0.009685,(null)
179314.217751,-0.006857,-0.000971,-0.007783,0.054147,0.043007,0.015626,(null)
179314.251215,-0.003016,0.000220,0.009200,0.010779,0.050303,0.008432,(null)
179314.268461,-0.006397,-0.003624,0.013331,-0.028015,0.065675,0.009352,(null)
179314.301999,0.005087,-0.003283,0.002017,-0.035540,-0.003818,-0.025145,(null)
179314.317827,0.005087,-0.003283,0.002017,-0.035540,-0.003818,-0.025145,(null)
179314.356181,0.007135,-0.002737,-0.018053,0.048719,-0.008158,-0.002681,(null)
179314.390513,0.009544,0.001782,-0.009388,0.074444,0.012453,-0.005058,(null)
179314.417795,-0.005960,-0.000303,-0.007416,0.031860,0.033770,0.020266,(null)
179314.502454,0.022081,-0.008276,0.003907,0.247302,0.014428,0.071261,(null)
179314.539974,-0.013300,-0.013034,0.020597,-0.041243,-0.151076,0.034069,(null)
179543.421468,0.045810,0.009775,-0.119888,-0.124704,0.088351,-0.024470,hand-wave
179543.451866,0.028979,0.010038,-0.082501,0.416283,-0.132215,0.067511,hand-wave
179543.487431,-0.029106,0.032977,-0.024175,0.297147,-0.128744,0.012313,hand-wave
179543.540681,-0.037596,0.031579,0.020218,0.053236,0.235652,-0.064425,hand-wave
179543.578923,-0.003693,-0.010052,0.016777,0.075813,0.259062,-0.106433,hand-wave
179543.618118,-0.005181,-0.014568,0.008709,-0.046986,0.231294,-0.129984,hand-wave
179543.653463,0.003526,0.005197,0.004292,-0.107420,0.252218,-0.199066,hand-wave
179543.684613,-0.003253,-0.005753,-0.000217,-0.075804,0.465238,-0.182928,hand-wave
179543.718675,-0.012309,-0.010303,-0.076028,0.134599,0.129431,-0.052925,hand-wave
179543.768250,0.023967,0.025530,0.001317,0.099775,-0.014519,-0.137099,hand-wave
179543.802119,0.004057,0.032323,-0.016524,0.049410,0.147445,-0.229233,hand-wave
179543.834685,-0.030166,-0.033760,-0.063045,0.174447,-0.111791,-0.045318,hand-wave
179543.868458,0.021190,-0.002454,-0.020806,0.278414,-0.302327,-0.022682,hand-wave
179543.901854,-0.000684,0.027341,0.006666,0.210424,-0.220177,-0.070076,hand-wave
179543.934433,-0.065644,0.045526,-0.031816,0.515342,-0.217600,-0.306595,hand-wave
179543.969132,-0.018711,0.029521,-0.007898,0.522604,-0.480887,-0.314097,hand-wave
179544.001648,0.005406,0.018171,0.032752,0.528832,-0.179591,-0.266038,hand-wave
179544.034607,-0.018613,0.002266,0.038785,0.400562,-0.232692,-0.075124,hand-wave
179544.073296,0.015151,0.019188,0.044417,0.119016,-0.100236,-0.142270,hand-wave
179544.102651,0.058391,0.008418,0.179485,-0.031220,0.222877,-0.179954,hand-wave
179544.134582,0.036768,-0.067669,-0.070705,-0.264388,-0.129657,-0.144626,hand-wave
179544.151349,-0.003297,-0.047255,-0.031029,-0.124181,-0.002699,-0.153134,hand-wave
179544.186765,0.025626,-0.011774,-0.055637,0.076806,-0.055868,-0.166021,hand-wave
179544.218465,0.033886,-0.013941,-0.034468,0.082204,-0.231804,-0.147335,hand-wave
179544.251207,-0.009409,0.026420,0.000351,-0.133727,-0.146713,-0.182474,hand-wave
179544.268543,-0.016108,0.003700,-0.022588,-0.150343,-0.123193,-0.182788,hand-wave
179544.301574,0.000545,-0.019967,-0.021839,-0.015787,0.027452,-0.106554,hand-wave
179544.317663,0.003937,-0.022964,-0.036073,0.035617,-0.058025,-0.040561,hand-wave
179544.351332,0.019322,-0.009057,-0.022124,0.103404,-0.088297,0.000622,hand-wave
179544.384242,-0.007693,0.014711,-0.000726,0.030364,0.067206,-0.048482,hand-wave
179544.417796,-0.001996,-0.004470,0.010198,-0.104245,0.272156,-0.064383,hand-wave
179544.451350,0.007679,-0.031866,0.021438,-0.138826,0.485114,0.003911,hand-wave
179544.468579,0.022616,-0.012445,0.045309,-0.182515,1.480545,0.121598,hand-wave
179544.501463,0.047897,-0.063995,-0.007190,-0.197952,2.019615,0.223853,hand-wave
179544.534532,0.053383,-0.077882,0.085328,-0.179162,3.380998,0.603676,hand-wave
179544.567666,0.106618,0.055437,0.166192,-0.632580,6.178133,0.546875,hand-wave
179544.601472,0.153436,0.183322,-0.028930,-0.757574,8.408189,0.545218,hand-wave
179544.634535,0.152222,0.127449,-0.224547,-0.800757,7.817894,0.466351,hand-wave
179544.668375,0.047087,0.125399,-0.208120,0.017546,7.248275,0.085301,hand-wave
179544.701902,0.040815,-0.044325,-0.033907,-0.492725,6.352849,-0.901658,hand-wave
179544.718124,0.019528,0.070345,0.078263,-0.530825,5.911782,-0.735734,hand-wave
179544.751994,-0.421851,-0.080391,-0.281600,-0.449449,2.789258,-1.579619,hand-wave
179544.799544,0.070418,-0.130206,-0.261048,0.484369,0.493113,-0.517018,hand-wave
179544.839410,-0.010904,0.006684,-0.135068,0.283252,-1.804271,0.609033,hand-wave
179544.868380,-0.097395,-0.028992,-0.248072,0.320964,-4.115395,0.218362,hand-wave
179544.901240,0.104776,-0.094182,-0.298580,0.716620,-5.198247,0.503201,hand-wave
179544.918121,0.173133,-0.104286,-0.297080,1.105996,-6.628916,1.132794,hand-wave
179544.935339,0.178760,0.007445,-0.071785,1.343585,-7.245151,1.387099,hand-wave
179544.951540,0.147027,0.122616,0.018028,1.238727,-7.799303,1.359040,hand-wave
179544.968049,0.164071,0.116713,0.106731,0.844606,-8.797855,1.633454,hand-wave
179545.113380,-0.011253,-0.116885,0.017946,-0.653697,-0.955660,-1.434976,hand-wave
179545.170228,0.033192,-0.042802,-0.016095,-0.650062,0.650519,-1.070834,hand-wave
179545.201685,0.024718,0.007013,-0.000972,-0.421129,0.980477,-1.019833,hand-wave
179545.254545,-0.079942,-0.030149,0.016450,-0.011882,0.755954,0.200333,hand-wave
179545.285143,0.001701,0.006767,0.007190,0.241087,0.192379,0.407746,hand-wave
179545.334346,-0.038706,0.014904,-0.007385,0.187478,0.157075,0.026921,hand-wave
179545.399749,0.027926,-0.035084,0.056683,-0.021603,-0.193798,-0.245164,hand-wave
179545.466394,-0.040736,0.005170,-0.037124,0.096543,0.155215,-0.029301,hand-wave
179545.502569,-0.056621,0.023329,0.101638,0.070167,0.330684,0.180229,hand-wave
179545.535420,-0.024302,0.038922,0.036265,-0.191096,0.507764,0.054615,hand-wave
179545.568012,-0.020830,0.019002,-0.006100,0.229196,0.155489,-0.040470,hand-wave
179545.601065,-0.009561,0.022412,-0.025712,0.232168,0.077228,-0.064387,hand-wave
179545.635182,-0.033255,0.031185,0.009613,-0.087618,0.103687,-0.246262,hand-wave
179545.668925,0.026784,-0.084030,-0.010375,0.087412,-0.002356,0.267581,hand-wave
179545.685183,0.078950,-0.115273,-0.021758,0.078536,-0.002637,0.336270,hand-wave
179545.718377,0.006895,0.051378,-0.026571,0.102761,-0.053298,-0.077944,hand-wave
179545.734385,-0.036868,0.033506,-0.008173,0.212088,0.103008,-0.062304,hand-wave
179545.767986,-0.017069,0.039072,0.007819,0.346411,0.174958,-0.040176,hand-wave
179545.785177,-0.004633,0.039972,-0.021272,0.336639,0.316744,-0.073787,hand-wave
179545.818146,0.006439,-0.004300,-0.088724,0.286916,-0.290613,-0.074499,hand-wave
179545.835092,-0.036978,0.027968,0.030238,0.009302,-0.293313,-0.113923,hand-wave
179545.867958,-0.038756,0.047895,0.025437,-0.110505,-0.228326,-0.132271,hand-wave
179545.901394,-0.002689,0.015548,-0.060088,0.398909,-0.269373,-0.022989,hand-wave
179545.935744,-0.007532,0.025508,0.004746,0.319623,-0.251917,-0.081632,hand-wave
179545.985801,-0.009192,0.002125,-0.014187,0.130915,0.018222,0.004367,hand-wave
179546.051173,0.002981,0.002319,-0.003600,0.126166,-0.104582,-0.047228,hand-wave
179546.084854,-0.019419,0.005180,0.014621,0.065850,0.092273,0.022264,hand-wave
179546.101881,-0.006738,0.016686,-0.016952,0.084848,0.061880,0.014387,hand-wave
179546.134484,0.022654,-0.026236,-0.082618,0.281727,-0.365744,0.134480,hand-wave
179546.151556,0.022654,-0.026236,-0.082618,0.281727,-0.365744,0.134480,hand-wave
179546.185184,-0.010025,0.033051,-0.009873,0.810331,-0.347700,0.170051,hand-wave
179546.201507,-0.010025,0.033051,-0.009873,0.810331,-0.347700,0.170051,hand-wave
179546.234983,-0.010198,0.015206,-0.039457,1.358809,-0.030383,0.178036,hand-wave
179546.251243,-0.006402,-0.005697,-0.020814,1.288271,-0.200356,0.040331,hand-wave
179546.284702,-0.002216,0.037268,0.041004,0.699378,-0.244298,0.060614,hand-wave
179546.301066,0.001053,0.019937,0.013649,0.542847,-0.266140,0.004288,hand-wave
179546.334425,-0.000124,0.008717,0.011334,0.372227,-0.417137,0.016343,hand-wave
179546.351196,0.007918,0.033444,0.013644,0.304565,-0.494750,0.017790,hand-wave
179546.384409,0.005760,0.015796,0.036886,0.290996,-0.412618,-0.077162,hand-wave
179546.401415,0.000743,0.006900,0.026344,0.175819,-0.356446,-0.083785,hand-wave
179546.434581,0.000015,-0.003029,-0.015171,0.121569,-0.349939,-0.057237,hand-wave
179546.451234,0.001995,0.002024,-0.035836,0.020509,-0.285805,-0.072016,hand-wave
179546.484626,0.002906,-0.002048,-0.134336,0.204236,-0.576919,-0.118291,hand-wave
179546.501448,-0.005764,-0.027689,-0.106877,0.511253,-0.794407,-0.093570,hand-wave
179546.534213,-0.027462,0.033830,-0.006452,0.593311,0.147232,-0.213818,hand-wave
179546.551423,-0.053116,0.033132,-0.121351,0.866726,0.761664,-0.300864,hand-wave
179546.584891,-0.040222,-0.069138,-0.412697,2.707024,0.326993,-0.297062,hand-wave
179546.601194,-0.040222,-0.069138,-0.412697,2.707024,0.326993,-0.297062,hand-wave
179546.634525,-0.015586,0.146335,-0.432285,6.064324,-0.049291,-0.472188,hand-wave
179546.651304,0.043598,0.160989,-0.615996,7.883677,-1.090199,-0.413092,hand-wave
179546.685554,-0.097251,0.389575,0.087008,10.117731,0.846693,-0.995871,hand-wave
179546.701078,-0.036942,0.424539,-0.062687,10.526077,1.269713,-0.986784,hand-wave
179546.735683,-0.011748,0.277483,-0.100032,9.050377,-0.862689,-0.482624,hand-wave
179546.751307,-0.013397,0.110625,0.214163,6.403579,-1.058549,-0.941642,hand-wave
179546.784929,0.002890,0.088702,0.264091,3.211559,-0.705987,-0.500195,hand-wave
179546.800894,-0.037347,0.182171,0.259827,1.697502,0.027301,-0.189199,hand-wave
179546.834695,-0.062610,0.268432,0.115239,1.436849,0.517578,-0.056037,hand-wave
179546.851641,-0.021788,0.110860,0.099962,0.621047,0.725258,0.134106,hand-wave
179546.885324,-0.023730,0.127054,0.091298,0.112201,0.943836,0.115634,hand-wave
179546.901047,-0.021412,0.114020,0.062858,-0.246075,1.119831,0.075867,hand-wave
179546.934952,0.097301,-0.023756,-0.084136,-0.384364,0.193131,0.180668,hand-wave
179546.951554,0.080971,0.003955,-0.070303,-0.457136,-0.410595,0.135588,hand-wave
179546.968059,0.037764,0.047678,-0.020934,-0.539260,-0.657192,0.022822,hand-wave
179547.097072,0.013017,0.172830,0.159344,-4.072855,0.378773,0.253391,hand-wave
179547.151617,0.039682,0.222925,0.327439,-9.737636,-0.015571,0.356670,hand-wave
179547.217676,0.040687,0.039186,-0.408249,-8.847435,1.038407,-0.660593,hand-wave
179547.285689,-0.023992,-0.034897,-0.188055,-3.161813,0.697407,-0.117046,hand-wave
179547.334388,0.009796,0.008558,-0.246778,-1.660249,0.175330,0.145860,hand-wave
179547.397311,0.012060,0.007627,-0.043105,-0.696070,-0.621471,-0.039741,hand-wave
179547.434718,-0.012946,0.011215,0.004177,-0.610072,0.037467,0.064412,hand-wave
179547.468484,-0.011299,0.010349,-0.002307,-0.807832,0.014265,0.026581,hand-wave
179547.517812,-0.006049,0.004912,0.011873,-0.308750,0.431032,-0.003560,hand-wave
179547.551089,-0.009175,-0.000082,-0.034522,-0.263229,0.042645,-0.020555,hand-wave
179547.567788,-0.009175,-0.000082,-0.034522,-0.263229,0.042645,-0.020555,hand-wave
179547.601468,-0.015025,0.001914,0.024345,-0.253592,-0.122514,0.038841,hand-wave
179547.634615,0.004940,0.024772,-0.021972,0.146133,-0.211090,-0.008027,hand-wave
179547.669904,0.013849,-0.015074,-0.057136,-0.302805,-0.429404,-0.050102,hand-wave
179547.705815,0.000561,0.003464,0.010784,-0.169587,-0.119193,-0.037751,hand-wave
179547.734965,0.000213,0.030154,-0.017347,-0.129710,-0.116477,-0.038789,hand-wave
179547.771573,-0.006580,-0.000676,-0.008211,0.046663,-0.087543,0.023386,hand-wave
179547.803703,-0.009771,0.003283,0.010191,0.001624,0.212657,0.036325,hand-wave
179547.839996,0.004470,0.002968,-0.021185,0.088742,0.189673,0.015833,hand-wave
179547.868584,0.003241,-0.001836,-0.010057,0.052063,0.053403,-0.002010,hand-wave
179547.901168,-0.007074,-0.002909,-0.008276,0.017533,0.077287,0.038468,hand-wave
179547.934477,-0.009152,-0.000933,0.003439,0.140492,0.311787,0.059452,hand-wave
179547.968543,-0.006930,0.010421,-0.006181,0.077387,0.252369,0.065451,hand-wave
179548.001105,-0.003443,-0.006382,0.016799,0.091783,0.172437,0.074200,hand-wave
179548.017769,-0.003443,-0.006382,0.016799,0.091783,0.172437,0.074200,hand-wave
179548.054672,-0.018733,-0.003430,0.005667,0.024301,0.339103,0.172992,hand-wave
179548.084350,-0.022382,0.024808,-0.021006,0.057007,0.173101,0.152110,hand-wave
179548.117621,-0.015978,-0.052250,-0.210603,0.109196,-1.762703,0.250484,hand-wave
179548.167581,0.058342,0.129807,-0.214787,0.339682,-5.566904,0.230587,hand-wave
179548.201710,0.152848,0.224905,-0.171468,0.196577,-6.570290,0.024905,hand-wave
179548.234343,0.333658,0.235129,-0.445521,-0.111327,-9.762114,-0.921253,hand-wave
179548.267894,0.217533,0.045835,0.212801,0.105980,-7.332588,-0.766886,hand-wave
179548.301329,0.122434,0.000350,0.008027,0.376355,-6.358826,-0.605966,hand-wave
179548.339763,0.238524,-0.074675,0.282480,-0.450829,-2.302532,-0.150838,hand-wave
179548.368149,0.147494,-0.279126,0.033202,-0.131818,-1.417593,0.000379,hand-wave
179548.401306,-0.001013,-0.083527,0.158569,0.056125,0.218621,0.092436,hand-wave
179548.435607,-0.051530,-0.105774,0.108048,0.118766,1.079636,-0.040146,hand-wave
179548.468574,0.022818,-0.102139,0.146916,-0.129234,2.582787,0.197993,hand-wave
179548.501180,0.067612,-0.026946,0.082316,-0.077632,3.967646,0.206238,hand-wave
179548.535773,0.027591,0.015119,0.033863,0.385937,4.736754,-0.457718,hand-wave
179548.551241,0.097194,0.033669,0.173982,0.386255,5.540617,-0.665847,hand-wave
179548.568019,0.172394,-0.062198,0.435146,-0.193729,7.053928,-0.552443,hand-wave
179548.601462,0.321585,-0.126737,0.298340,-0.979670,8.962852,-0.090722,hand-wave
179548.636877,0.146239,0.212159,-0.243527,-1.808790,9.548987,0.187650,hand-wave
179548.672360,0.032324,0.223910,-0.473779,-1.074518,3.124431,0.381902,hand-wave
179548.701948,-0.054758,-0.073757,-0.231650,-0.919735,1.268142,0.504566,hand-wave
179548.734973,0.005823,0.012348,-0.141574,0.031172,-0.398762,0.324831,hand-wave
179548.767788,-0.032540,0.028074,-0.186622,0.161978,-0.887709,0.153917,hand-wave
179548.784729,-0.059592,0.021690,-0.061301,0.457546,-1.079930,0.136495,hand-wave
179548.819441,-0.013892,0.072777,0.056267,0.218615,-0.960956,-0.205285,hand-wave
179548.851283,0.003938,0.041812,0.035106,-0.063030,-0.386416,-0.007545,hand-wave
179548.884830,0.014875,-0.004989,-0.018973,-0.031351,-0.315957,0.075952,hand-wave
179548.918227,0.012554,-0.014526,-0.011440,0.007101,-0.257375,0.193331,hand-wave
179548.951786,0.009503,-0.012487,0.038223,-0.072211,0.122443,0.191626,hand-wave
179548.985056,0.010614,-0.002271,0.054213,0.010428,0.349817,0.140296,hand-wave
179549.017960,-0.006942,-0.005558,-0.008202,-0.200441,0.306014,0.012872,hand-wave
179549.034868,-0.006942,-0.005558,-0.008202,-0.200441,0.306014,0.012872,hand-wave
179549.068806,-0.010764,-0.012522,-0.019250,-0.093933,0.207194,0.210770,hand-wave
179549.101118,-0.012940,0.002214,0.034330,-0.045355,0.332146,0.217085,hand-wave
179549.134576,-0.004297,0.010175,-0.018360,-0.165040,0.365591,-0.038654,hand-wave
179549.167984,-0.008792,-0.040490,0.027943,-0.373039,0.403516,-0.140998,hand-wave
179549.204000,-0.012840,-0.003322,-0.067683,-0.159645,0.476816,0.073589,hand-wave
179549.235209,-0.051095,0.061532,0.022020,-0.432579,0.948130,-0.090172,hand-wave
179549.267977,-0.020641,-0.044779,-0.033568,-0.619088,1.117023,-0.299320,hand-wave
179549.301093,0.014953,-0.168473,0.069191,0.179045,-0.025854,0.362390,hand-wave
179549.317638,0.014953,-0.168473,0.069191,0.179045,-0.025854,0.362390,hand-wave
179549.334227,0.073438,-0.001637,-0.082073,0.332872,-0.234054,0.454048,hand-wave
179549.367531,-0.037808,0.013408,-0.040529,0.612627,-0.289919,0.423994,hand-wave
179549.401077,-0.068143,0.088712,-0.010802,0.383315,-0.068534,0.125813,hand-wave
179549.417753,-0.004772,0.096579,-0.042452,0.452106,-0.030110,0.149096,hand-wave
179549.452284,-0.008243,-0.014337,0.019226,0.315179,0.169727,0.254398,hand-wave
179549.485282,-0.031103,-0.034686,-0.031382,-0.921406,0.290696,0.091852,hand-wave
179549.519465,-0.014316,0.127397,-0.044666,0.033801,0.395714,-0.725378,hand-wave
179549.559749,-0.027090,0.093456,-0.049254,0.496454,-0.137428,-0.618744,hand-wave
179549.590323,-0.006382,0.017501,0.039259,0.431819,-0.130220,-0.126341,hand-wave
179549.618818,0.063425,0.022335,0.007098,0.269545,-0.259443,-0.018896,hand-wave
179549.651614,0.032239,0.049148,0.071544,-0.090164,-0.294542,-0.043257,hand-wave
179549.684372,0.067194,0.032738,-0.018198,-0.685638,-1.085116,-0.161174,hand-wave
179549.718173,-0.046112,0.014126,0.037407,-0.832036,-1.525766,-0.198311,hand-wave
179549.752234,-0.004695,-0.030753,-0.173994,0.016079,-0.178732,0.069322,hand-wave
179549.767980,-0.007588,-0.053553,-0.123328,0.013948,-0.245276,0.323680,hand-wave
179549.785058,-0.090991,-0.077175,0.043174,-0.487542,-0.352387,0.442560,hand-wave
179549.801239,-0.154512,-0.030511,-0.091460,-0.508853,-0.550892,0.323863,hand-wave
179549.818045,-0.170738,-0.043256,-0.136980,0.127157,-0.280120,0.160099,hand-wave
179549.851721,-0.102122,-0.041271,-0.082802,0.401823,-0.272110,0.258879,hand-wave
179549.868195,-0.001104,-0.045540,0.041739,0.023325,-0.043882,1.067781,hand-wave
179549.884373,-0.001104,-0.045540,0.041739,0.023325,-0.043882,1.067781,hand-wave
179549.901330,0.071681,-0.182780,-0.106269,0.073110,0.090478,1.912652,hand-wave
179549.917646,0.041930,-0.214416,-0.148010,0.123474,0.418040,2.838849,hand-wave
179549.934888,-0.030188,-0.195309,-0.081227,0.137966,0.630109,3.532812,hand-wave
179549.952273,0.084274,-0.062831,-0.074346,0.406653,0.547245,4.416014,hand-wave
179549.998288,0.149477,-0.007202,-0.052167,-0.085458,0.561751,6.285832,hand-wave
179550.028791,0.133185,0.021172,-0.113584,0.261697,0.525280,8.246346,hand-wave
179550.065358,0.281836,0.253972,0.059045,-0.639186,-0.293579,8.549101,hand-wave
179550.084682,0.341527,0.172971,0.145490,-1.067280,-0.107988,8.446120,hand-wave
179550.117965,0.287898,0.075869,0.171493,-1.107993,0.421688,7.893778,hand-wave
179550.151748,-0.045291,-0.031162,0.018175,0.232733,0.182649,4.756622,hand-wave
179550.184469,-0.006598,0.047166,0.108465,-0.145705,0.362193,3.769823,hand-wave
179550.222982,-0.204071,0.072954,-0.004959,-0.032489,0.279939,1.088390,hand-wave
179550.268094,-0.042175,0.132129,0.100224,0.264397,-0.695691,-2.049907,hand-wave
179550.306640,0.091533,0.079919,0.083694,-0.172486,-0.115959,-4.354632,hand-wave
179550.347883,0.076611,0.046187,-0.012828,-0.230150,-0.188076,-5.266380,hand-wave
179550.368221,0.203021,0.130987,-0.012681,-0.176228,-0.346560,-6.390267,hand-wave
179550.401545,0.263692,0.127428,0.008786,-0.262026,-0.098263,-6.744019,hand-wave
179550.435129,0.134362,0.194983,-0.031062,1.391961,1.368960,-8.595279,hand-wave
179550.471519,0.075262,0.291887,0.002938,1.387827,0.315884,-8.348198,hand-wave
179550.502212,0.064728,0.102398,0.122106,-0.207293,-0.257497,-6.378173,hand-wave
179550.534580,-0.024024,-0.320187,-0.007709,-0.012922,0.605373,-3.643859,hand-wave
179550.568109,0.038678,-0.260456,-0.001125,0.350775,0.144505,-2.805452,hand-wave
179550.601377,0.120227,-0.073277,0.069235,-0.029085,-0.465035,-1.300182,hand-wave
179550.635011,0.035501,-0.217406,-0.123816,-0.119812,-0.410669,-0.319018,hand-wave
179550.652013,-0.035841,-0.121840,-0.051057,-0.126164,-0.338282,-0.064454,hand-wave
179550.684731,-0.036897,-0.071984,-0.041234,0.014090,-0.370686,0.004989,hand-wave
179550.734576,0.025415,0.039337,-0.021277,0.548467,-0.176268,-0.525519,hand-wave
179550.767903,-0.017680,-0.041755,0.026841,0.465714,0.189956,-0.770574,hand-wave
179550.784815,-0.038429,-0.016928,-0.024564,0.581549,-0.280519,-0.737838,hand-wave
179550.817961,-0.041555,0.018087,-0.002125,0.653173,-0.348729,-1.072561,hand-wave
179550.851648,-0.025297,-0.031553,0.017263,0.380214,-0.335068,-0.995605,hand-wave
179550.884607,-0.011831,-0.039522,-0.059349,0.309112,-0.456059,-0.616499,hand-wave
179550.917765,0.028977,0.066388,0.034268,-0.184728,-0.025544,-0.357988,hand-wave
179550.951280,0.052730,0.010913,0.051973,-0.203731,-0.004748,0.260280,hand-wave
179550.967958,0.052730,0.010913,0.051973,-0.203731,-0.004748,0.260280,hand-wave
179551.001970,0.030263,0.064036,0.052443,0.177195,-0.119862,0.352128,hand-wave
179551.034359,0.027702,0.061182,0.029442,-0.300465,0.140186,0.120339,hand-wave
179551.072714,-0.052065,-0.029753,-0.016273,-0.487180,0.046319,-0.052081,hand-wave
179551.101643,-0.028530,-0.027048,-0.006104,-0.005145,-0.032593,-0.123176,hand-wave
179551.135435,-0.014642,-0.009569,-0.002126,0.114124,0.000211,-0.221969,hand-wave
179551.151017,-0.020759,0.049635,0.003639,0.021514,0.067463,-0.263528,hand-wave
179551.184563,0.007449,-0.038904,0.023359,-0.416315,0.429546,-0.179056,hand-wave
179551.201025,-0.013766,-0.032637,-0.016397,-0.355903,0.346953,-0.075778,hand-wave
179551.234571,-0.002287,0.006683,-0.025749,-0.172631,-0.180210,0.048437,hand-wave
179551.251357,-0.002287,0.006683,-0.025749,-0.172631,-0.180210,0.048437,hand-wave
179551.301134,0.000409,0.006349,0.005280,-0.373342,0.151306,0.004722,hand-wave
179551.334552,-0.002343,0.000434,-0.030899,-0.109160,-0.148262,0.013539,hand-wave
179551.369389,-0.018761,-0.010474,0.021361,-0.310570,0.091737,-0.026094,hand-wave
179551.402118,-0.011388,-0.011092,-0.003919,-0.355303,0.111060,0.101733,hand-wave
179551.440551,-0.013421,-0.002149,-0.006403,-0.294301,0.044459,0.136185,hand-wave
179551.470769,-0.015904,0.022501,-0.016433,-0.267147,0.072573,0.103480,hand-wave
179551.502354,-0.049244,-0.000143,-0.055688,-0.470043,0.461067,0.018572,hand-wave
179551.534294,-0.004719,0.026733,-0.214495,-0.570700,0.466871,-0.128589,hand-wave
179551.568268,-0.120421,-0.071105,-1.045683,-0.559954,-1.111609,0.187329,hand-wave
